,nome,valor_venda,url
0,QSF 08 - Casa 2 quartos - Esquina - Ac Financiamento,400000,https://www.wimoveis.com.br/propriedades/qsf-08-casa-2-quartos-esquina-ac-financiamento-2943659138.html
1,SHIN QI 13 - Reforma moderna linda,2100000,https://www.wimoveis.com.br/propriedades/shin-qi-13-reforma-moderna-linda-2939788835.html
2,"PONTA DE QUADRA, LOTE DE 1.320m2+400 DE AREA VERDE, EXCELENT",2500000,https://www.wimoveis.com.br/propriedades/ponta-de-quadra-lote-de-1.320m2-400-de-area-verde-2936201504.html
3,"SMPW Quadra 12, excelente casa de 6 quartos, confira!",1500000,https://www.wimoveis.com.br/propriedades/smpw-quadra-12-excelente-casa-de-6-quartos-confira!-2941872034.html
4,"Quadra SMPW 24, casa nova com lista para reserva!",1500000,https://www.wimoveis.com.br/propriedades/quadra-smpw-24-casa-nova-com-lista-para-reserva!-2938903747.html
5,"EXCELENTE  casa térrea, 3 quartos, suite , no Núcleo Bandeirante",560000,https://www.wimoveis.com.br/propriedades/excelente-casa-terrea-3-quartos-suite-no-nucleo-2942189105.html
6,"SMDB, Casa Nova e Moderna, Lago Sul, 4 Suites",2450000,https://www.wimoveis.com.br/propriedades/smdb-casa-nova-e-moderna-lago-sul-4-suites-2940930263.html
7,OPORTUNIDADE!! CASA PARK WAY QUADRA 17 / AC APTO,1000000,https://www.wimoveis.com.br/propriedades/oportunidade!!-casa-park-way-quadra-17-ac-apto-2943221939.html
8,VENDO ÓTIMA CASA NA QUADRA 18 DE SOBRADINHO - DF,420000,https://www.wimoveis.com.br/propriedades/vendo-otima-casa-na-quadra-18-de-sobradinho-df-2943648617.html
9,LOTE COM LINDA ÁREA VERDE.,2600000,https://www.wimoveis.com.br/propriedades/lote-com-linda-area-verde.-2942261702.html
10,"casa 600m² com habite-se em terreno de 500m², aceita Permuta!",1890000,https://www.wimoveis.com.br/propriedades/casa-600m-com-habite-se-em-terreno-de-500m-aceita-2943643596.html
11,Lago sul qi 25(1.900.000),1900000,https://www.wimoveis.com.br/propriedades/lago-sul-qi-25-1.900.000-2941050696.html
12,EXCELENTE CASA NA QI 10 EXCLUSIVIDADE,1800000,https://www.wimoveis.com.br/propriedades/excelente-casa-na-qi-10-exclusividade-2937700451.html
13,SRES 12 REFORMADA NÃO GEMINADA !98156-9952,1165000,https://www.wimoveis.com.br/propriedades/sres-12-reformada-nao-geminada-!98156-9952-2934620288.html
14,"Casa Park Way Quadra 26, 4 Quartos, 4 suítes, Piscina, Sauna e Habite-se",3000000,https://www.wimoveis.com.br/propriedades/casa-park-way-quadra-26-4-quartos-4-suites-piscina-2940624898.html
15,Linda casa no Solar da Serra,440000,https://www.wimoveis.com.br/propriedades/linda-casa-no-solar-da-serra-2940470573.html
16,"SHIS QL 8 - Casa 100% Reformada, Térrea, 4 suites, Área Gourmet, porjeto moderno",4800000,https://www.wimoveis.com.br/propriedades/shis-ql-8-casa-100-reformada-terrea-4-suites-2942972841.html
17,Casa a venda no Alto da Boa Vista Sobradinho Brasília Distrito Federal,560000,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-alto-da-boa-vista-sobradinho-brasilia-2941552011.html
18,"SHIS QI 27  6 QUARTOS  AC. TROCA 6/4, 6 suítes, piscina, churrasqueira ",1950000,https://www.wimoveis.com.br/propriedades/shis-qi-27-6-quartos-ac.-troca-6-4-6-suites-111470581.html
19,Park Way - SMPW Quadra 20,1500000,https://www.wimoveis.com.br/propriedades/park-way-smpw-quadra-20-2941429615.html
0,"SHIN QL 10, Casa com 4 dormitórios à venda, 400 m² de área construída, Lago Norte - Brasília/DF",1280000,https://www.wimoveis.com.br/propriedades/shin-ql-10-casa-com-4-dormitorios-a-venda-400-m-de-2941846274.html
1,Rua 1 - Jockey Club - Vicente Pires - Excelente Condomínio - Casa com Piscina - Lote 988m2,650000,https://www.wimoveis.com.br/propriedades/rua-1-jockey-club-vicente-pires-excelente-2943616167.html
2,Casa com 4 dormitórios à venda - SHIN QL 07 - Lago Norte,1950000,https://www.wimoveis.com.br/propriedades/casa-com-4-dormitorios-a-venda-shin-ql-07-lago-2941646436.html
3,"SMPW Quadra 16, Casa em condomínio, 02 pavimentos, 600m², SMPW Quadra 16, Park Way,Brasília, DF",1790000,https://www.wimoveis.com.br/propriedades/smpw-quadra-16-casa-em-condominio-02-pavimentos-2942614967.html
4,Imperdível !!! Condomínio fechado,480000,https://www.wimoveis.com.br/propriedades/imperdivel-!!!-condominio-fechado-2943740168.html
5,Casa com 4 quartos e laje na QNJ 44 - Estuda Permuta*,565000,https://www.wimoveis.com.br/propriedades/casa-com-4-quartos-e-laje-na-qnj-44-estuda-permuta-2942435572.html
6,Casa a venda Condomínio RK / 03 Quartos / Região dos Lagos Sobradinho DF / Suíte / Piscina,950000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-rk-03-quartos-regiao-dos-2941341565.html
7,Casa com 4 dormitórios  - 382 m² -  SMPW Quadra 17 - Park Way,1980000,https://www.wimoveis.com.br/propriedades/casa-com-4-dormitorios-382-m-smpw-quadra-17-2940783113.html
8,CASA SMPW 4 REFORMA DE ALTO PADRAO  PARK WAY,5800000,https://www.wimoveis.com.br/propriedades/casa-smpw-4-reforma-de-alto-padrao-park-way-2942259117.html
9,SHIS QL 28- VISTA DE 180° DO PLANO E LAGO SUL- WhatsApp: 98188-1206 - Furtado,2900000,https://www.wimoveis.com.br/propriedades/shis-ql-28-vista-de-180-do-plano-e-lago-sul-2940757285.html
10,RUA 8 VICENTE PIRES CASA TOP PRÓXIMO AO BRB MUITA ÁREA VERDE,499000,https://www.wimoveis.com.br/propriedades/rua-8-vicente-pires-casa-top-proximo-ao-brb-muita-area-2942930994.html
11,Casa QI 23 Lago Sul,2100000,https://www.wimoveis.com.br/propriedades/casa-qi-23-lago-sul-2943739808.html
12,LINDA CASA / LAZER COMPLETO / AC FINANC. E IMÓVEL - VALOR,2089000,https://www.wimoveis.com.br/propriedades/linda-casa-lazer-completo-ac-financ.-e-imovel-2932548664.html
13,AVENIDA DO SOL Cond. Quintas do Sol - AC permuta 99146-0338,850000,https://www.wimoveis.com.br/propriedades/avenida-do-sol-cond.-quintas-do-sol-ac-permuta-2938359810.html
14,Casa com 3 quartos e suíte,430000,https://www.wimoveis.com.br/propriedades/casa-com-3-quartos-e-suite-2941294585.html
15,CASA/SOBRADO  4 QTS RES. VITORIA REGIS COLONIA A. RIACHO FUNDO 1LOTE 1100 METROS,1200000,https://www.wimoveis.com.br/propriedades/casa-sobrado-4-qts-res.-vitoria-regis-colonia-a.-2943416730.html
16,"Casa Nova Alto Padrão, Solar de Brasília 4 Suítes Jardim Botânico",1690000,https://www.wimoveis.com.br/propriedades/casa-nova-alto-padrao-solar-de-brasilia-4-suites-2941261540.html
17,Quadra SMPW 24,1350000,https://www.wimoveis.com.br/propriedades/quadra-smpw-24-2939465090.html
18,"Quadra SMPW 24, casa 450m² com habite-se, terreno de 3333m²",1450000,https://www.wimoveis.com.br/propriedades/quadra-smpw-24-casa-450m-com-habite-se-terreno-de-2936271171.html
19,Quadra SMPW 01,2500000,https://www.wimoveis.com.br/propriedades/quadra-smpw-01-2934844985.html
0,QUADRA SHIGS 710 BLOCO S REFORMADA 3 QUARTOS,870000,https://www.wimoveis.com.br/propriedades/quadra-shigs-710-bloco-s-reformada-3-quartos-2938390767.html
1,"Casa com 04 suítes, cozinha com armários, 02 vagas de garagem, churrasqueira à venda, Guará II - Gua",950000,https://www.wimoveis.com.br/propriedades/casa-com-04-suites-cozinha-com-armarios-02-vagas-de-2941273670.html
2," Casa, nova e moderna, 4 quartos sendo 4 Suítes",1899000,https://www.wimoveis.com.br/propriedades/casa-nova-e-moderna-4-quartos-sendo-4-suites-2936588641.html
3,CASA NA LAJE -  PRÓXIMO ESTAÇÃO DO METRÔ,260000,https://www.wimoveis.com.br/propriedades/casa-na-laje-proximo-estacao-do-metro-2943584396.html
4,"SHIN QI 05, Excelente Casa Térrea, de Esquina 5 quartos à venda, Lago Norte - Brasília",1480000,https://www.wimoveis.com.br/propriedades/shin-qi-05-excelente-casa-terrea-de-esquina-5-2937513840.html
5,"SHIN QL 12, Casa, Nova E Moderna, 4 Suites Lago Norte",1850000,https://www.wimoveis.com.br/propriedades/shin-ql-12-casa-nova-e-moderna-4-suites-lago-norte-2940446298.html
6,QR 402 - Casa 03 Quartos,240000,https://www.wimoveis.com.br/propriedades/qr-402-casa-03-quartos-2942971901.html
7,"Quadra SMPW 27 casa 3 quartos, 01 suíte",870000,https://www.wimoveis.com.br/propriedades/quadra-smpw-27-casa-3-quartos-01-suite-2934572069.html
8,SHIS QI 7 Lago Sul * 5 quartos * 4 vagas,9900000,https://www.wimoveis.com.br/propriedades/shis-qi-7-lago-sul-5-quartos-4-vagas-2930657072.html
9,Casa a venda / Condomínio Vivendas Bela Vista / 03 Quartos / Piscina / Espaço gourmet / Grande Color,715000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-vivendas-bela-vista-03-2943413158.html
10,Vende-se lindo sobrado de 400 M2 - Lote de 1.000 M2 - Excelente Condomínio ,900000,https://www.wimoveis.com.br/propriedades/vende-se-lindo-sobrado-de-400-m2-lote-de-1.000-m2-2941102295.html
11,Casa a venda Condomínio Alto da Boa Vista / 03 Quartos / Aceita financiamento  / Churrasqueira / Por,630000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-alto-da-boa-vista-03-quartos-2934038045.html
12,SHIN QI 4 CONJUNTO 3 ALTO PADRÃO,4200000,https://www.wimoveis.com.br/propriedades/shin-qi-4-conjunto-3-alto-padrao-2943745850.html
13,SHIS QI 5 - Linda e moderna - 6 suítes - Alto padrão - Projeto Beatriz Garcia,3800000,https://www.wimoveis.com.br/propriedades/shis-qi-5-linda-e-moderna-6-suites-alto-padrao-2934709139.html
14,SHIN QI 11 LAGO NORTE,1700000,https://www.wimoveis.com.br/propriedades/shin-qi-11-lago-norte-2939605244.html
15,"Casa com 4 dormitórios à venda, 764 m² por R$ 3.800.000 - Lago Sul - Brasília/DF",3800000,https://www.wimoveis.com.br/propriedades/casa-com-4-dormitorios-a-venda-764-m-por-r$-2940074127.html
16,CONDOMINIO PARQUE DO GAMA,560000,https://www.wimoveis.com.br/propriedades/condominio-parque-do-gama-111534046.html
17,"Casa com 03 quartos, sala, cozinha, 02 banheiros, piscina e churrasqueira na Colônia Agrícola Samamb",650000,https://www.wimoveis.com.br/propriedades/casa-com-03-quartos-sala-cozinha-02-banheiros-2943005003.html
18,Ótima casa de fino acabamento - Avenida do Sol,1379000,https://www.wimoveis.com.br/propriedades/otima-casa-de-fino-acabamento-avenida-do-sol-2935777074.html
19,"Excelente Casa, condomínio Fênix. Melhor condomínio da Ponte Alta Norte. ",1300000,https://www.wimoveis.com.br/propriedades/excelente-casa-condominio-fenix.-melhor-condominio-da-2943699690.html
0,Casa auto padrão 5 quartos sendo 4 suítes SHIS QI 23 Conj 08,4700000,https://www.wimoveis.com.br/propriedades/casa-auto-padrao-5-quartos-sendo-4-suites-shis-qi-23-2942462405.html
1,"Casa para Venda - Brasília / DF, bairro Taguatinga Norte (Taguatinga)",280000,https://www.wimoveis.com.br/propriedades/casa-para-venda-brasilia-df-bairro-taguatinga-2943649108.html
2,Casa a venda no Condomínio Jardim Europa II / 3 quartos/ Grande Colorado Sobradinho DF / suítes /  c,349000,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-condominio-jardim-europa-ii-3-2939090368.html
3,Casa em Simon Bolivar - Corumbaíba/GO,112900,https://www.wimoveis.com.br/propriedades/casa-em-simon-bolivar-corumbaiba-go-2943731573.html
4,SHIS QI 29 Setor de Habitações Individuais Sul,1800000,https://www.wimoveis.com.br/propriedades/shis-qi-29-setor-de-habitac-es-individuais-sul-2934074972.html
5,"Quadra 20, Casa Nova E Moderna, 4 Suítes, Park Way",1350000,https://www.wimoveis.com.br/propriedades/quadra-20-casa-nova-e-moderna-4-suites-park-way-2940443576.html
6,"Belíssima Casa com 05 quartos sendo 04 suítes, 03 vagas de garagem, cozinha com armários à venda, Gu",1200000,https://www.wimoveis.com.br/propriedades/belissima-casa-com-05-quartos-sendo-04-suites-03-2940935989.html
7,Casa a venda Condomínio jardim América / 4 Suítes /  Sobradinho DF/ porcelanato / paisagismo / churr,1080000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-jardim-america-4-suites-2938146068.html
8,Quadra SHDB QL 32 Conjunto 14,1800000,https://www.wimoveis.com.br/propriedades/quadra-shdb-ql-32-conjunto-14-2929511062.html
9,SMDB 15 CASA EM CONDOMÍNIO 800M² ,3700000,https://www.wimoveis.com.br/propriedades/smdb-15-casa-em-condominio-800m-2938280388.html
10,Condomínio Solar de Brasília - Casa térrea - 3 Suítes - Piscina - Regularizada!,1890000,https://www.wimoveis.com.br/propriedades/condominio-solar-de-brasilia-casa-terrea-3-suites-2941821547.html
11,"SHIN QI 11, Casa residencial à venda, Casa Nova e Térrea",2250000,https://www.wimoveis.com.br/propriedades/shin-qi-11-casa-residencial-a-venda-casa-nova-e-2929062815.html
12,SMDB CONJUNTO 14- WhatsApp: José Furtado: 98188-1206,4000000,https://www.wimoveis.com.br/propriedades/smdb-conjunto-14-whatsapp:-jose-furtado:-98188-1206-2943742746.html
13,"SHIS QI 26 Casa espetacular, com projeto único e arrojado.",6500000,https://www.wimoveis.com.br/propriedades/shis-qi-26-casa-espetacular-com-projeto-unico-e-2932287938.html
14,"Casa moderna com 4 quartos 4 suítes 7 banheiros 3 vagas no Lago Sul Brasília,DF",6500000,https://www.wimoveis.com.br/propriedades/casa-moderna-com-4-quartos-4-suites-7-banheiros-3-2936694736.html
15,Casa nova Condomínio Quintas do Sol - Jardim Botânico/DF,1100000,https://www.wimoveis.com.br/propriedades/casa-nova-condominio-quintas-do-sol-jardim-2940757679.html
16,Casa com  05 quartos sendo 03 suítes à venda. Guará II,945000,https://www.wimoveis.com.br/propriedades/casa-com-05-quartos-sendo-03-suites-a-venda.-guara-ii-2937991781.html
17,Casa 5 quartos com piscina e churrasqueira na QL 16,2200000,https://www.wimoveis.com.br/propriedades/casa-5-quartos-com-piscina-e-churrasqueira-na-ql-16-2938042496.html
18,"Casa em Condomínio para Venda - Brasília / DF, bairro Setor Habitacional Jardim Botânico",860000,https://www.wimoveis.com.br/propriedades/casa-em-condominio-para-venda-brasilia-df-bairro-2941977230.html
19,"QI 06 ÓTIMA LOCALIZAÇÃO, PERTO DE TUDO",550000,https://www.wimoveis.com.br/propriedades/qi-06-otima-localizacao-perto-de-tudo-111496114.html
0,Casa em condomínio fechado 2 quartos com lazer em Caldas Novas,150000,https://www.wimoveis.com.br/propriedades/casa-em-condominio-fechado-2-quartos-com-lazer-em-2943453926.html
1,Casa SHIS QL 06 -  Lago Sul,3800000,https://www.wimoveis.com.br/propriedades/casa-shis-ql-06-lago-sul-2943739226.html
2,"QI 21 reformada excelente venda, Lago Sul",1779000,https://www.wimoveis.com.br/propriedades/qi-21-reformada-excelente-venda-lago-sul-2939001244.html
3,SHIS QI 28 Projeto arquitetônico incrível. 5 Suítes!,6800000,https://www.wimoveis.com.br/propriedades/shis-qi-28-projeto-arquitetonico-incrivel.-5-suites!-2936487326.html
4,"SHIS, QI 05, casa com 800m² em terreno de 3000m, 06 quartos, 05 suítes, lazer completo.",6000000,https://www.wimoveis.com.br/propriedades/shis-qi-05-casa-com-800m-em-terreno-de-3000m-06-2942019669.html
5,"SMPW, Quadra 13, casa de 800m² + casa 180m, permuta BSB ou SP! Habite-se",2800000,https://www.wimoveis.com.br/propriedades/smpw-quadra-13-casa-de-800m-casa-180m-permuta-2941440325.html
6,EXCELENTE CASA NOVA E MODERNA NO SETOR SUL ,520000,https://www.wimoveis.com.br/propriedades/excelente-casa-nova-e-moderna-no-setor-sul-2943693671.html
7,CASA EM CONDOMÍNIO FECHADO - GUARÁ PARK LOTE GRANDE - NOLINA,650000,https://www.wimoveis.com.br/propriedades/casa-em-condominio-fechado-guara-park-lote-grande-2942277393.html
8,"casa a venda no condomínio morada dos nobres, Sobradinho, Distrito Federal",750000,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-condominio-morada-dos-nobres-2941046418.html
9,Solar de Brasília - 4 Suítes - Ótima área de lazer - 500m² - Excelente projeto!,2600000,https://www.wimoveis.com.br/propriedades/solar-de-brasilia-4-suites-otima-area-de-lazer-2938995931.html
10,Casa com  7 quartos 5 suítes 7 banheiros 3 vagas Lago SuL - Brasília - DF,2200000,https://www.wimoveis.com.br/propriedades/casa-com-7-quartos-5-suites-7-banheiros-3-vagas-lago-2937956968.html
11,Casa a Venda / Condomínio Morada dos Nobres / 04 Quartos / Churrasqueira / Suite,895000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-morada-dos-nobres-04-2943551601.html
12,Vendo Linda Casa com Piscina no Cond. Prive Morada Sul  Etapa A,1200000000,https://www.wimoveis.com.br/propriedades/vendo-linda-casa-com-piscina-no-cond.-prive-morada-sul-2942959583.html
13,SHIS QI 17 CONJUNTO 16 LOCALIZAÇÃO PRÓXIMO AO COMÉRCIO,3500000,https://www.wimoveis.com.br/propriedades/shis-qi-17-conjunto-16-localizacao-proximo-ao-comercio-2941186710.html
14,"LINDA CASA, 4 STES, AC/ TROCA 99202-5309.",1700000,https://www.wimoveis.com.br/propriedades/linda-casa-4-stes-ac-troca-99202-5309.-2938748427.html
15,SHIN QI 5 LINDA CASA SOBRADO COM PISCINA E CHURRASQUEIRA AC PROPOSTA!!!,2650000,https://www.wimoveis.com.br/propriedades/shin-qi-5-linda-casa-sobrado-com-piscina-e-2941420450.html
16,SHIN QL 04-  LINDA CASA  NA MELHOR QUADRA  ,2250000,https://www.wimoveis.com.br/propriedades/shin-ql-04-linda-casa-na-melhor-quadra-2939502452.html
17,"Casa com 6 dormitórios à venda, 700 m² por R$ 3.500.000 - Setor de Habitações Individuais Norte - Br",3500000,https://www.wimoveis.com.br/propriedades/casa-com-6-dormitorios-a-venda-700-m-por-r$-2942953824.html
18,Casa no Condomínio Vivendas Serrana / 03 Quartos / Setor Habitacional Contagem Sobradinho DF / churr,650000,https://www.wimoveis.com.br/propriedades/casa-no-condominio-vivendas-serrana-03-quartos-2940865030.html
19,CASA - GUARA II,495000,https://www.wimoveis.com.br/propriedades/casa-guara-ii-2943749130.html
0,OPORTUNIDADE!! 4 QTOS / ACEITA IMÓVEL - VALOR,2100000,https://www.wimoveis.com.br/propriedades/oportunidade!!-4-qtos-aceita-imovel-valor-2941614723.html
1,REFORMADA.,2430000,https://www.wimoveis.com.br/propriedades/reformada.-2943442615.html
2,"Casa Park Way Quadra 20, 4 Quartos, 4 Suítes, Piscina, 3000m² de área Verde",1500000,https://www.wimoveis.com.br/propriedades/casa-park-way-quadra-20-4-quartos-4-suites-piscina-2942861869.html
3,Casa de fino acabamento - Mobiliada,1680000,https://www.wimoveis.com.br/propriedades/casa-de-fino-acabamento-mobiliada-2938306468.html
4,SHIN Qi 3 CASA NOVA TÉRREA LINDO PROJETO CONTEMPORÂNEO QI 03 LAGO NORTE,2480000,https://www.wimoveis.com.br/propriedades/shin-qi-3-casa-nova-terrea-lindo-projeto-contemporaneo-2943065626.html
5,Linda casa na melhor quadra do Park Way!,2100000,https://www.wimoveis.com.br/propriedades/linda-casa-na-melhor-quadra-do-park-way!-2942321361.html
6,Excelente casa de Esquina Vila Planalto,790000,https://www.wimoveis.com.br/propriedades/excelente-casa-de-esquina-vila-planalto-2943080699.html
7,ARNIQUEIRAS /ÁG.CLARAS -RECANTOS DOS PÁSSAROS,900000,https://www.wimoveis.com.br/propriedades/arniqueiras-ag.claras-recantos-dos-passaros-2943723908.html
8,"Casa nova e moderna, 4 quartos Suite Master com Closet",780000,https://www.wimoveis.com.br/propriedades/casa-nova-e-moderna-4-quartos-suite-master-com-closet-2933747113.html
9,CASA - 3 STS - PISCINA - LAGO SUL,1390000,https://www.wimoveis.com.br/propriedades/casa-3-sts-piscina-lago-sul-2943668874.html
10,"SHIGS 709 -CASA TÉRREA, MARAVILHOSA OPORTUNIDADE NO CORAÇÃO DA CAPITAL!",860000,https://www.wimoveis.com.br/propriedades/shigs-709-casa-terrea-maravilhosa-oportunidade-no-2941446819.html
11,ARNIQUEIRAS SHA VEREDA DA CRUZ AO LADO DE ÁGUAS CLARAS EM CONDOMÍNIO,850000,https://www.wimoveis.com.br/propriedades/arniqueiras-sha-vereda-da-cruz-ao-lado-de-aguas-claras-2943051302.html
12,"Casa nova e moderna, 4 quartos Suite Master com Closet",1399000,https://www.wimoveis.com.br/propriedades/casa-nova-e-moderna-4-quartos-suite-master-com-closet-2933775227.html
13,Casa a venda condomínio Alto da Boa Vista / 03 Quartos / Sobradinho DF / Suíte / Piscina / Espaço go,790000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-alto-da-boa-vista-03-quartos-2941556983.html
14,"LINDA CASA / AC TROCA POR AP NO PLANO, SUDOESTE E NOROESTE",2059000,https://www.wimoveis.com.br/propriedades/linda-casa-ac-troca-por-ap-no-plano-sudoeste-e-2932548666.html
15,Linda casa de esquina em Taquari - 4 suítes - Lago Norte.  ,1600000,https://www.wimoveis.com.br/propriedades/linda-casa-de-esquina-em-taquari-4-suites-lago-2938554359.html
16,Condomínio Mônaco - Whatasap 98488-8609 ,860000,https://www.wimoveis.com.br/propriedades/condominio-monaco-whatasap-98488-8609-2941945124.html
17,"Casa 2 quartos, churrasqueira, lote 1250 metros ",400000,https://www.wimoveis.com.br/propriedades/casa-2-quartos-churrasqueira-lote-1250-metros-2938298869.html
18,SHIS QI 17 - Casa de 4 Quartos - Mobiliada - Aceita Financiamento,4000000,https://www.wimoveis.com.br/propriedades/shis-qi-17-casa-de-4-quartos-mobiliada-aceita-2940490717.html
19,Casa a venda no  Condomínio Solar de Athenas / 4 quartos / Grande Colorado Sobradinho DF,859000,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-condominio-solar-de-athenas-4-2938601496.html
0,Casa a venda no Alto da Boa Vista Sobradinho Brasília Distrito Federal,690000,https://www.wimoveis.com.br/propriedades/casa-a-venda-no-alto-da-boa-vista-sobradinho-brasilia-2941043845.html
1,"Ceilândia Sul QNM 19 casa 4 quartos  Lote Comercial e Residencial , 985127685",400000,https://www.wimoveis.com.br/propriedades/ceilandia-sul-qnm-19-casa-4-quartos-lote-comercial-e-2943111260.html
2,Casa Smpw Park Way - 5 quartos - Quadra 7 - Condomínio fechado,1200000,https://www.wimoveis.com.br/propriedades/casa-smpw-park-way-5-quartos-quadra-7-condominio-2937132974.html
3,"SHCGN 704, Casa com 3 suítes à venda, REFORMADA, com área de Lazer, Lavabo, escritório, Asa Norte - ",1850000,https://www.wimoveis.com.br/propriedades/shcgn-704-casa-com-3-suites-a-venda-reformada-com-2943248774.html
4,SHIS QI 26 - 5 Suítes com vista Panorâmica do Lago,6500000,https://www.wimoveis.com.br/propriedades/shis-qi-26-5-suites-com-vista-panoramica-do-lago-2941052117.html
5,Casa nova espetacular ,1250000,https://www.wimoveis.com.br/propriedades/casa-nova-espetacular-2943629141.html
6,Casa a venda Condomínio Solar de Athenas / 04 quartos/ Grande Colorado Sobradinho DF,720000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-solar-de-athenas-04-quartos-2935533316.html
7,"Lote Comercial de esquina, 200m² mais avanço.",1500000,https://www.wimoveis.com.br/propriedades/lote-comercial-de-esquina-200m-mais-avanco.-2941988220.html
8,Casa a venda / Condomínio Solar de Athenas / 04 Suítes / Piscina,930000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-solar-de-athenas-04-suites-111515039.html
9,"SMPW Quadra 26, Casa 05 quartos - Frente a Epia! Habite-se e aceita permuta!",2400000,https://www.wimoveis.com.br/propriedades/smpw-quadra-26-casa-05-quartos-frente-a-epia!-2942092834.html
10,CASA NOVA MODERNA - 98243 8383,395000,https://www.wimoveis.com.br/propriedades/casa-nova-moderna-98243-8383-2942985757.html
11,SHIS QI 25 - LAGO PARTICULAR - 10800m2,5950000,https://www.wimoveis.com.br/propriedades/shis-qi-25-lago-particular-10800m2-2936868994.html
12,CONDOMÍNIO QUINTAS DO SOL 4 QUARTOS SENDO 4 SUÍTES ,1290000,https://www.wimoveis.com.br/propriedades/condominio-quintas-do-sol-4-quartos-sendo-4-suites-2941268235.html
